f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,clase
-0.000002,-0.000004,-0.000112,0.000003,-0.000026,0.000303,0.021184,0.021187,0.021300,0.005834,0.005860,0.005557,0.002291,0.001142,0.002464,0.002253,0.001333,0.003914,1.392400,1.392300,1.392100,1.401600,1.401600,1.401000,0.012016,0.043101,0.005620,0.003527,0.106020,0.798210,-0.009014,-0.009016,-0.009032,0.005025,0.005052,0.004770,-0.720160,0.135180,3.572600,-0.687120,0.918130,6.043400,-1.506000,-1.506000,-1.505700,-1.497200,-1.497200,-1.497100,8.000000
-0.000009,0.000045,0.000314,0.000007,0.000045,0.000497,-0.020473,-0.020518,-0.020832,-0.025684,-0.025729,-0.026226,0.002512,0.001339,0.006699,0.002535,0.001372,0.009044,1.715300,1.715200,1.713900,1.718600,1.718500,1.717100,-0.044171,0.276900,1.747800,-0.021473,0.170190,-0.634810,0.005557,0.005492,0.004939,-0.005700,-0.005746,-0.005751,-0.642770,0.977730,11.685000,-0.672820,2.097000,9.922300,-1.506300,-1.506400,-1.506500,-1.497900,-1.497800,-1.496500,10.000000
-0.000009,-0.000012,-0.000023,-0.000010,0.000010,0.000078,0.029253,0.029265,0.029288,-0.036505,-0.036515,-0.036593,0.001137,0.000580,0.001262,0.001095,0.000667,0.001895,1.176100,1.176100,1.176000,1.178400,1.178400,1.178100,0.003380,0.027174,-1.486400,0.014420,1.295200,0.826760,0.001606,0.001629,0.001639,0.000714,0.000686,0.000546,-0.745150,8.501500,9.024100,-0.687720,18.772000,10.845000,-1.496400,-1.496500,-1.496500,-1.497600,-1.497700,-1.497900,1.000000
0.000005,-0.000013,-0.000363,-0.000009,-0.000017,-0.000217,0.032053,0.032066,0.032429,0.007690,0.007706,0.007923,0.002937,0.001692,0.004111,0.002898,0.001723,0.003923,2.264100,2.264000,2.263300,2.259200,2.259100,2.258400,0.016531,-0.043954,-0.330700,0.026270,0.037953,-0.052986,0.008472,0.008466,0.008715,-0.013357,-0.013382,-0.013097,-0.518120,1.458900,4.865500,-0.539070,1.597500,5.085500,-1.503300,-1.503300,-1.503300,-1.490800,-1.490800,-1.490800,5.000000
-0.000005,-0.000054,0.000143,0.000008,-0.000062,0.000269,0.014511,0.014565,0.014422,-0.028365,-0.028304,-0.028573,0.002897,0.002148,0.003330,0.002912,0.002240,0.003841,2.257900,2.257600,2.257200,2.247800,2.247500,2.246700,-0.004351,-0.409250,0.174200,-0.009833,-1.586500,0.591270,-0.005396,-0.005347,-0.005592,-0.008493,-0.008398,-0.008474,-0.542140,9.621900,3.104700,-0.523040,11.282000,5.614000,-1.501200,-1.501400,-1.501200,-1.499900,-1.500100,-1.500200,6.000000
-0.000003,-0.000019,0.000665,-0.000004,0.000033,0.000499,0.021642,0.021661,0.020996,-0.024411,-0.024444,-0.024942,0.002890,0.002337,0.009332,0.002910,0.001559,0.007355,2.232000,2.231700,2.231700,2.227700,2.227600,2.226600,-0.014504,-2.598700,0.042171,-0.002051,0.012419,0.172700,0.007448,0.007506,0.007470,0.010761,0.010773,0.010835,-0.544460,22.870000,10.486000,-0.485360,0.068389,4.261400,-1.504900,-1.505000,-1.505300,-1.498800,-1.498800,-1.499200,1.000000
-0.000018,-0.000016,-0.000455,0.000007,-0.000035,0.000219,-0.122390,-0.122370,-0.121910,-0.141860,-0.141830,-0.142050,0.002225,0.001290,0.005158,0.002267,0.001213,0.003181,1.365300,1.365200,1.364200,1.372800,1.372800,1.372200,0.033233,-0.055287,-1.408800,-0.000979,-0.303850,0.596720,0.014143,0.014134,0.015022,-0.027736,-0.027720,-0.027932,-0.692480,1.610200,6.469500,-0.721420,1.140700,4.403200,-1.503100,-1.503100,-1.503100,-1.500200,-1.500200,-1.500100,11.000000
-0.000004,0.000032,0.000075,-0.000003,0.000015,0.000059,0.001590,0.001559,0.001484,0.004166,0.004151,0.004092,0.001359,0.000766,0.001650,0.001426,0.000785,0.001960,1.989100,1.989000,1.988900,1.987700,1.987600,1.987500,0.005658,0.524670,0.473740,-0.000132,0.228910,0.605110,0.001187,0.001161,0.001121,-0.000146,-0.000138,-0.000076,-0.834620,3.528100,4.004100,-0.849430,6.252800,8.113300,-1.501500,-1.501500,-1.501500,-1.496800,-1.496700,-1.496600,3.000000
-0.000024,-0.000033,-0.000293,0.000006,-0.000014,0.000183,-0.121870,-0.121840,-0.121540,-0.146120,-0.146100,-0.146290,0.002213,0.001311,0.004164,0.002253,0.001218,0.003332,1.366400,1.366300,1.365400,1.373200,1.373100,1.372600,0.037894,-0.011811,-0.066242,-0.000933,-0.056605,0.776380,0.010332,0.010333,0.010373,-0.029488,-0.029487,-0.029568,-0.644680,0.857960,5.429200,-0.729070,1.076800,4.740600,-1.501100,-1.501200,-1.501700,-1.499800,-1.500000,-1.500100,11.000000
-0.000008,-0.000008,0.000068,-0.000005,0.000008,0.000006,0.008210,0.008218,0.008150,0.029204,0.029196,0.029189,0.002648,0.001396,0.004600,0.002542,0.001509,0.003047,1.828900,1.828900,1.827800,1.828600,1.828500,1.828200,0.006795,-0.126300,-0.226000,-0.000679,0.161970,0.100180,-0.003987,-0.003978,-0.004133,0.017252,0.017212,0.017146,-0.603550,1.836000,7.659000,-0.677470,1.133100,3.296800,-1.502400,-1.502400,-1.502400,-1.491500,-1.491500,-1.491400,5.000000
-0.000006,-0.000027,-0.000081,-0.000004,0.000003,-0.000217,0.011977,0.012004,0.012086,0.057371,0.057368,0.057585,0.002643,0.001828,0.004421,0.002637,0.001484,0.003265,1.885800,1.885600,1.884700,1.885300,1.885200,1.884500,0.005070,-0.188310,-0.039417,0.019843,0.044007,-0.200740,0.002328,0.002301,0.002397,0.009634,0.009609,0.009758,-0.604680,6.154800,8.585300,-0.632940,1.112800,3.899400,-1.503900,-1.503900,-1.504000,-1.499200,-1.499200,-1.499200,4.000000
-0.000007,-0.000007,-0.000145,0.000007,-0.000023,0.000127,-0.086020,-0.086013,-0.085868,-0.198380,-0.198350,-0.198480,0.001289,0.000795,0.002104,0.001258,0.000912,0.001260,1.667800,1.667700,1.667400,1.669500,1.669500,1.669300,0.015589,-0.753650,-0.354310,0.000362,-1.658500,1.219400,-0.012182,-0.012165,-0.011967,-0.009699,-0.009687,-0.009837,-0.800460,12.345000,6.552400,-0.774080,31.333000,4.726400,-1.497700,-1.497700,-1.497700,-1.497900,-1.497900,-1.498000,11.000000
-0.000003,-0.000008,-0.000006,-0.000001,0.000000,0.000006,-0.040117,-0.040109,-0.040103,-0.016948,-0.016948,-0.016954,0.000797,0.000549,0.000571,0.000785,0.000272,0.000530,1.370700,1.370800,1.370700,1.369400,1.369300,1.369300,0.006242,-2.766200,-0.302180,0.004618,-0.403740,0.189010,-0.002119,-0.002089,-0.002082,0.002526,0.002525,0.002527,-0.619450,100.930000,5.014800,-0.537750,12.049000,8.925100,-1.497000,-1.496900,-1.496900,-1.499100,-1.499000,-1.499000,10.000000
-0.000010,0.000032,-0.000538,0.000003,0.000072,0.000144,-0.028266,-0.028298,-0.027759,-0.032378,-0.032450,-0.032594,0.002308,0.001316,0.006336,0.002300,0.001376,0.003075,1.435800,1.435700,1.434600,1.438600,1.438500,1.438200,-0.012274,0.285920,-2.074600,-0.005445,0.645250,0.111320,0.008410,0.008393,0.009125,-0.014430,-0.014562,-0.014672,-0.723200,1.837800,17.523000,-0.729560,3.102800,10.424000,-1.505200,-1.505300,-1.505400,-1.495100,-1.495100,-1.495000,10.000000
-0.000011,-0.000060,0.000390,-0.000004,-0.000033,0.000807,0.006317,0.006377,0.005987,-0.023361,-0.023328,-0.024134,0.002341,0.001282,0.005873,0.002358,0.001320,0.005284,1.517300,1.517200,1.516000,1.511000,1.510900,1.509400,0.023913,-0.175950,0.803490,0.005025,-0.304380,2.958400,-0.010849,-0.010791,-0.010956,-0.005275,-0.005224,-0.006013,-0.670210,0.777320,6.137100,-0.738190,2.920300,14.275000,-1.497300,-1.497300,-1.496800,-1.500900,-1.501000,-1.500800,9.000000
-0.000006,0.000094,-0.000007,-0.000007,-0.000016,0.000113,0.029258,0.029164,0.029171,-0.033157,-0.033141,-0.033253,0.002257,0.001435,0.003408,0.002188,0.001347,0.002893,1.328200,1.328000,1.327500,1.331600,1.331500,1.331300,-0.013470,0.628600,-0.043942,0.007373,-0.257430,0.542780,0.004679,0.004568,0.004997,-0.012889,-0.012819,-0.012777,-0.691920,2.839300,6.122300,-0.697380,1.549400,6.326500,-1.502000,-1.502200,-1.502200,-1.491700,-1.491800,-1.492000,1.000000
0.000007,-0.000159,-0.000912,-0.000000,-0.000015,0.000583,0.041735,0.041894,0.042805,0.091724,0.091740,0.091156,0.002834,0.003010,0.012429,0.002887,0.001578,0.004234,2.200600,2.200400,2.198200,2.193000,2.192900,2.192200,0.000265,-1.128400,-1.800400,-0.023196,0.041802,1.331200,-0.001812,-0.001794,-0.000424,0.004196,0.004199,0.003879,-0.534140,15.396000,13.566000,-0.508170,0.204880,7.365400,-1.503000,-1.502800,-1.503000,-1.499100,-1.499100,-1.499000,7.000000
0.000008,0.000033,-0.000041,-0.000006,0.000033,0.000165,0.038175,0.038142,0.038182,0.076506,0.076473,0.076308,0.002243,0.001235,0.002633,0.002224,0.001124,0.004288,1.320800,1.320800,1.320300,1.319700,1.319700,1.319000,-0.018011,0.108740,-0.050272,-0.011546,0.041905,0.960800,-0.011227,-0.011273,-0.010957,0.031942,0.031888,0.031931,-0.731990,1.504800,1.472900,-0.704270,0.225130,9.260000,-1.503100,-1.503200,-1.503300,-1.500400,-1.500500,-1.499900,7.000000
-0.000004,0.000002,0.000228,-0.000021,0.000009,0.000134,0.044998,0.044996,0.044767,0.019030,0.019020,0.018886,0.002619,0.001673,0.005129,0.002578,0.001448,0.003503,1.864900,1.864600,1.864100,1.865800,1.865800,1.865200,0.009178,0.396280,0.993740,0.033906,0.115330,0.501810,0.001508,0.001479,0.001172,-0.011259,-0.011275,-0.011163,-0.593970,3.706400,17.883000,-0.624740,1.101400,4.772900,-1.501900,-1.502100,-1.501900,-1.489000,-1.489000,-1.489000,8.000000
-0.000015,0.000006,-0.000286,0.000009,0.000035,-0.000324,-0.036326,-0.036332,-0.036046,-0.034340,-0.034375,-0.034051,0.002213,0.001397,0.004433,0.002270,0.001188,0.004492,1.375700,1.375600,1.374800,1.386000,1.385900,1.385100,-0.000886,-0.219920,-0.789260,-0.016326,0.309010,-1.055800,0.009946,0.009947,0.010277,-0.021444,-0.021453,-0.021286,-0.688370,1.937200,3.283000,-0.750180,0.843810,8.249100,-1.502100,-1.502200,-1.501200,-1.495200,-1.495400,-1.495200,2.000000
-0.000004,-0.000060,-0.000038,-0.000015,0.000007,0.000579,0.011394,0.011455,0.011492,0.033016,0.033009,0.032429,0.002930,0.001728,0.003585,0.002916,0.001679,0.006948,2.246100,2.246000,2.245300,2.248300,2.248200,2.247500,0.016689,-0.161400,-0.886910,0.009668,-0.207760,0.802430,-0.003992,-0.003964,-0.003736,0.010053,0.010052,0.009807,-0.549570,1.834000,9.964200,-0.514950,2.484500,5.096100,-1.506400,-1.506500,-1.506500,-1.500100,-1.500100,-1.500200,5.000000
-0.000005,-0.000002,-0.000021,-0.000005,0.000008,0.000004,-0.025230,-0.025228,-0.025207,-0.032904,-0.032912,-0.032916,0.000825,0.000297,0.000788,0.000816,0.000312,0.000510,1.839000,1.839000,1.838900,1.835800,1.835800,1.835700,0.012784,-0.969260,-1.480400,0.002628,0.507000,0.236790,-0.003216,-0.003213,-0.003184,-0.000587,-0.000601,-0.000605,-0.461460,16.920000,38.642000,-0.445310,14.320000,7.087800,-1.497900,-1.497900,-1.497900,-1.499400,-1.499400,-1.499400,2.000000
-0.000003,-0.000014,-0.000114,0.000001,0.000000,0.000167,0.035089,0.035104,0.035217,0.021677,0.021677,0.021509,0.001144,0.000644,0.001420,0.001164,0.000556,0.001965,1.248900,1.248900,1.248600,1.246600,1.246600,1.246300,0.012421,-0.393150,-3.559000,-0.004748,0.044971,3.441900,0.003360,0.003370,0.003626,0.001711,0.001721,0.001685,-0.732980,13.672000,24.288000,-0.735950,4.947700,28.999000,-1.498600,-1.498600,-1.498700,-1.497800,-1.497900,-1.497600,8.000000
-0.000002,0.000003,0.000012,-0.000003,-0.000001,-0.000009,0.017712,0.017709,0.017697,-0.035968,-0.035967,-0.035958,0.000800,0.000253,0.000412,0.000788,0.000237,0.000479,1.471900,1.471900,1.471900,1.472000,1.472000,1.472000,-0.004839,0.383890,0.552180,0.002602,-0.047295,-0.258400,-0.002527,-0.002528,-0.002523,-0.000614,-0.000608,-0.000586,-0.530820,5.570900,9.588000,-0.533190,1.319300,4.911300,-1.498700,-1.498700,-1.498700,-1.497000,-1.497000,-1.497000,6.000000
0.000005,-0.000008,-0.000093,0.000001,0.000002,0.000062,0.015663,0.015671,0.015764,0.042890,0.042887,0.042825,0.001203,0.000663,0.001354,0.001287,0.000757,0.001162,1.641100,1.641000,1.640900,1.642000,1.641900,1.641800,-0.006959,-0.133640,-0.639970,0.006237,0.433510,0.349520,0.003816,0.003814,0.003833,0.002181,0.002166,0.002155,-0.745210,6.727100,4.153000,-0.792830,18.742000,5.481600,-1.502300,-1.502300,-1.502200,-1.495900,-1.496000,-1.495900,4.000000
-0.000012,0.000006,-0.000131,0.000001,-0.000007,-0.000415,-0.127550,-0.127560,-0.127430,-0.142120,-0.142110,-0.141700,0.002265,0.001321,0.004317,0.002235,0.001226,0.003669,1.375200,1.375200,1.374500,1.377900,1.377800,1.377900,0.011974,0.283620,-1.022700,0.011924,-0.082538,-3.020500,0.008447,0.008411,0.008459,-0.016612,-0.016616,-0.016255,-0.673190,2.841500,6.229100,-0.672310,1.477900,19.788000,-1.499900,-1.499900,-1.499200,-1.499000,-1.499000,-1.498400,11.000000
0.000002,0.000016,0.000010,0.000004,0.000036,-0.000142,0.029269,0.029254,0.029244,0.020990,0.020954,0.021096,0.002226,0.001153,0.003373,0.002256,0.001300,0.003997,1.333800,1.333800,1.333200,1.335000,1.334900,1.334100,0.002593,0.037831,0.019722,0.030489,0.461920,-0.421890,-0.000102,-0.000158,0.000158,0.015688,0.015626,0.015761,-0.718630,0.377450,4.369500,-0.681780,1.998100,3.460500,-1.508300,-1.508300,-1.508000,-1.497900,-1.498000,-1.497600,5.000000
-0.000003,-0.000067,-0.000396,0.000007,-0.000038,-0.000006,0.023077,0.023145,0.023541,0.021123,0.021160,0.021166,0.002379,0.001327,0.003990,0.002352,0.001179,0.003568,1.509700,1.509500,1.508900,1.515700,1.515600,1.514900,0.007942,-0.418330,-0.934540,0.011319,-0.101810,1.565000,-0.004841,-0.004775,-0.004574,0.013243,0.013269,0.013138,-0.678170,1.802800,6.232200,-0.693910,0.661320,13.525000,-1.503700,-1.503700,-1.503400,-1.496100,-1.496100,-1.496500,8.000000
0.000001,0.000018,-0.000093,-0.000000,-0.000018,-0.000160,0.030635,0.030618,0.030710,0.055678,0.055696,0.055856,0.001381,0.000757,0.001949,0.001409,0.000803,0.002091,2.092700,2.092700,2.092500,2.088600,2.088600,2.088400,0.006809,0.479240,-0.279900,0.005567,-0.285780,-0.494210,0.004015,0.003996,0.004063,0.003221,0.003233,0.003349,-0.802310,3.801700,5.770800,-0.827810,5.238200,6.240700,-1.502100,-1.502100,-1.502100,-1.498500,-1.498500,-1.498400,4.000000
-0.000004,-0.000001,0.000030,-0.000007,0.000025,0.000132,0.023744,0.023745,0.023715,-0.032568,-0.032593,-0.032725,0.002228,0.001111,0.004287,0.002247,0.001263,0.002590,1.332000,1.332000,1.331000,1.340300,1.340200,1.339500,-0.006552,-0.058080,0.066971,-0.002404,0.088241,-0.119370,0.004025,0.004065,0.003695,-0.008206,-0.008218,-0.008293,-0.714210,-0.228350,2.021200,-0.693900,-0.096803,2.664500,-1.507700,-1.507700,-1.508100,-1.497700,-1.497800,-1.497600,1.000000
-0.000023,-0.000084,0.000229,0.000012,-0.000050,-0.000119,-0.105050,-0.104960,-0.105190,-0.134730,-0.134680,-0.134560,0.002256,0.001392,0.004000,0.002220,0.001134,0.003537,1.365900,1.365800,1.365100,1.373200,1.373100,1.372700,0.028199,-0.453750,1.074300,0.016587,-0.121400,-0.708480,0.023153,0.023221,0.023353,-0.026920,-0.026857,-0.026847,-0.691130,4.429700,9.300000,-0.655940,0.208240,11.724000,-1.500800,-1.500800,-1.500600,-1.493300,-1.493300,-1.493200,11.000000
-0.000022,-0.000047,-0.000437,0.000005,-0.000042,0.000484,-0.123400,-0.123350,-0.122920,-0.146020,-0.145970,-0.146460,0.002250,0.001442,0.002909,0.002238,0.001119,0.003520,1.368700,1.368700,1.368100,1.372700,1.372700,1.372100,0.023395,-0.513170,-1.296600,0.005959,-0.062559,1.146900,0.009545,0.009681,0.009930,-0.027212,-0.027191,-0.027890,-0.656230,5.486400,6.146100,-0.703450,-0.329850,4.545600,-1.498500,-1.498500,-1.498100,-1.497300,-1.497300,-1.496900,11.000000
-0.000004,0.000016,0.000045,-0.000002,0.000051,-0.000034,0.015302,0.015285,0.015240,-0.040510,-0.040561,-0.040528,0.001403,0.000966,0.002079,0.001414,0.001040,0.002423,2.137700,2.137700,2.137500,2.133400,2.133300,2.133200,-0.016305,0.911780,-1.252900,0.016945,1.476300,-0.396530,0.001489,0.001466,0.001243,-0.001058,-0.001117,-0.001063,-0.774970,18.453000,11.685000,-0.736120,19.483000,18.055000,-1.500800,-1.500800,-1.500900,-1.500300,-1.500400,-1.500200,6.000000
0.000002,-0.000002,0.000006,0.000006,-0.000002,0.000009,-0.001754,-0.001752,-0.001758,0.013826,0.013828,0.013819,0.000794,0.000238,0.000541,0.000790,0.000256,0.000545,1.312900,1.312900,1.312900,1.311500,1.311500,1.311500,-0.004936,-0.113320,0.143830,-0.012348,0.289420,0.013834,-0.000038,-0.000040,-0.000023,0.003227,0.003226,0.003272,-0.605370,5.125600,3.740700,-0.527740,7.991200,2.548700,-1.494800,-1.494800,-1.494800,-1.495100,-1.495100,-1.495100,4.000000
-0.000009,-0.000045,-0.000273,-0.000009,-0.000051,-0.000074,0.016492,0.016537,0.016810,0.004176,0.004226,0.004300,0.002253,0.001380,0.003556,0.002262,0.001463,0.002502,1.361200,1.361100,1.360600,1.364600,1.364500,1.364000,0.019873,-0.048277,0.487260,0.018028,-0.047323,-0.287390,0.004694,0.004773,0.004931,-0.001696,-0.001666,-0.001484,-0.645840,2.862900,10.959000,-0.718810,4.862000,4.667400,-1.504700,-1.504800,-1.504600,-1.494900,-1.494900,-1.494900,5.000000
-0.000025,-0.000005,-0.000185,-0.000015,-0.000002,-0.000070,0.037962,0.037967,0.038152,-0.025102,-0.025100,-0.025030,0.003008,0.001629,0.003715,0.002994,0.001767,0.003728,2.341400,2.341300,2.340700,2.315900,2.315800,2.314900,0.005590,-0.050651,0.182940,0.026665,0.175020,-0.112490,-0.007225,-0.007258,-0.007424,-0.012569,-0.012604,-0.012457,-0.502370,1.118700,6.507200,-0.510050,1.128000,2.221400,-1.503200,-1.503200,-1.503200,-1.489800,-1.489900,-1.489800,9.000000
-0.000010,0.000027,-0.000090,-0.000003,-0.000054,0.000156,0.011679,0.011652,0.011743,0.060464,0.060517,0.060362,0.002597,0.001639,0.003300,0.002615,0.001586,0.005468,1.881900,1.881800,1.881200,1.881000,1.880800,1.879800,0.005856,0.396130,0.080765,0.010284,-0.566160,-0.021798,-0.005814,-0.005879,-0.005952,0.009084,0.009153,0.009291,-0.650120,2.768600,2.899200,-0.609650,3.061400,5.536700,-1.508100,-1.508200,-1.508000,-1.497900,-1.498000,-1.498200,4.000000
-0.000001,-0.000003,0.000005,-0.000005,-0.000002,0.000003,0.026643,0.026646,0.026641,-0.045829,-0.045827,-0.045830,0.000765,0.000234,0.000641,0.000757,0.000226,0.000553,0.902350,0.902350,0.902360,0.902130,0.902130,0.902100,0.006479,-0.211010,0.597440,0.007797,0.157430,0.051793,-0.004540,-0.004546,-0.004575,-0.006593,-0.006594,-0.006554,-0.656780,4.122500,18.867000,-0.657330,4.694300,3.384300,-1.497300,-1.497300,-1.497200,-1.500800,-1.500800,-1.500800,1.000000
-0.000018,-0.000006,0.000056,-0.000003,-0.000026,-0.000032,0.027649,0.027655,0.027599,0.019619,0.019645,0.019677,0.002391,0.001282,0.003137,0.002375,0.001170,0.002777,1.511800,1.511700,1.511200,1.519500,1.519500,1.519000,0.030587,0.085018,1.271300,0.010585,0.061726,-0.238110,-0.008509,-0.008533,-0.008702,0.008632,0.008628,0.008785,-0.705080,0.384590,14.288000,-0.688800,0.148990,3.262100,-1.506100,-1.506200,-1.506000,-1.497300,-1.497300,-1.497000,8.000000
0.000001,0.000071,-0.000031,-0.000006,0.000037,-0.000183,-0.030530,-0.030601,-0.030569,-0.034578,-0.034615,-0.034432,0.002189,0.001346,0.003307,0.002223,0.001190,0.005448,1.380700,1.380700,1.380200,1.380100,1.380000,1.379300,-0.001883,0.291470,0.446030,-0.004021,0.215100,0.828040,0.015953,0.015855,0.016154,-0.005794,-0.005832,-0.006568,-0.731430,0.815240,7.516300,-0.720570,0.619140,7.481800,-1.496300,-1.496300,-1.496300,-1.504500,-1.504500,-1.503300,2.000000
0.000009,0.000004,0.000105,-0.000009,0.000071,-0.000496,-0.068232,-0.068236,-0.068341,-0.190470,-0.190540,-0.190050,0.002925,0.001694,0.003832,0.002973,0.002194,0.006374,2.296200,2.296000,2.295100,2.288900,2.288600,2.287700,0.002835,0.437960,0.122820,0.001488,0.941240,-0.653440,0.003776,0.003724,0.003467,-0.002295,-0.002445,-0.002794,-0.463130,2.268000,2.403100,-0.441180,5.834600,3.414900,-1.503400,-1.503400,-1.503000,-1.499100,-1.499200,-1.499000,11.000000
-0.000003,0.000041,-0.000200,0.000004,0.000061,0.000184,0.009429,0.009388,0.009588,-0.015688,-0.015750,-0.015934,0.002280,0.001137,0.003298,0.002217,0.001288,0.003183,1.346700,1.346600,1.346100,1.349800,1.349700,1.349100,-0.004082,-0.032862,0.080847,-0.029831,0.269580,0.672010,-0.006837,-0.006851,-0.006687,0.011727,0.011655,0.011721,-0.687070,-0.075739,6.296900,-0.703910,1.369000,3.900900,-1.503400,-1.503500,-1.503500,-1.490700,-1.490700,-1.490200,6.000000
-0.000005,0.000000,-0.000202,-0.000012,-0.000053,-0.000057,0.018410,0.018410,0.018612,0.005971,0.006023,0.006080,0.002255,0.001143,0.003821,0.002240,0.001171,0.003210,1.369500,1.369500,1.368700,1.368000,1.368000,1.367500,0.008128,-0.023354,-0.060542,0.034372,-0.134260,-0.414080,0.012149,0.012103,0.012564,-0.002000,-0.001921,-0.002051,-0.659770,0.737040,3.891200,-0.689410,0.309010,1.836900,-1.501700,-1.501700,-1.501900,-1.496700,-1.496700,-1.496200,5.000000
-0.000003,-0.000004,0.000015,-0.000003,0.000001,0.000026,0.018331,0.018335,0.018320,-0.026371,-0.026372,-0.026398,0.000783,0.000258,0.000588,0.000769,0.000220,0.000582,0.961350,0.961350,0.961320,0.962980,0.962980,0.962960,0.012134,0.058882,0.411790,0.005711,0.178920,0.113050,-0.000703,-0.000696,-0.000688,-0.002388,-0.002390,-0.002426,-0.662840,4.618300,7.127400,-0.662590,2.808700,4.855000,-1.496300,-1.496300,-1.496300,-1.495500,-1.495500,-1.495500,6.000000
-0.000012,-0.000021,0.000459,0.000014,-0.000023,0.000225,0.018653,0.018674,0.018215,0.017385,0.017409,0.017184,0.002596,0.001556,0.006072,0.002591,0.001364,0.003988,1.817600,1.817600,1.816400,1.817500,1.817500,1.816500,0.029300,-0.040937,0.550570,-0.007603,0.005517,0.423300,0.000859,0.000869,0.001350,-0.001847,-0.001864,-0.001793,-0.664210,4.492600,4.805300,-0.644710,-0.198940,3.428400,-1.507400,-1.507300,-1.506900,-1.498500,-1.498500,-1.498700,5.000000
-0.000002,-0.000003,-0.000007,-0.000010,0.000003,0.000102,0.022938,0.022941,0.022948,-0.035689,-0.035692,-0.035794,0.001099,0.000487,0.000767,0.001120,0.000513,0.002433,1.177900,1.177900,1.177800,1.177400,1.177300,1.177000,0.002839,-0.087140,-0.201460,0.006542,0.156090,1.599000,0.003723,0.003735,0.003782,-0.003204,-0.003216,-0.003629,-0.665780,0.692730,2.784500,-0.721450,2.097000,19.191000,-1.501900,-1.501900,-1.501800,-1.495600,-1.495600,-1.495800,1.000000
-0.000003,-0.000001,-0.000005,0.000002,-0.000002,0.000003,-0.012107,-0.012106,-0.012101,0.018630,0.018631,0.018628,0.000794,0.000246,0.000517,0.000791,0.000242,0.000515,1.325100,1.325100,1.325100,1.324700,1.324700,1.324700,0.003400,0.014077,-0.277190,-0.005527,-0.130840,0.146110,0.006311,0.006314,0.006317,-0.004006,-0.004001,-0.004013,-0.617240,5.269800,5.596200,-0.543320,2.284500,4.788600,-1.495400,-1.495400,-1.495300,-1.495800,-1.495800,-1.495700,4.000000
