f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,clase
0.000008,-0.000025,-0.000199,-0.000014,-0.000008,-0.000004,0.035579,0.035603,0.035802,0.016746,0.016754,0.016759,0.002378,0.001212,0.005503,0.002397,0.001217,0.003260,1.518100,1.518100,1.517600,1.516200,1.516100,1.515500,0.034028,-0.195680,0.793720,0.024166,-0.071731,-0.113050,0.003042,0.003072,0.002073,0.006887,0.006912,0.007134,-0.615220,1.578800,10.587000,-0.666110,0.705510,3.139100,-1.504800,-1.504800,-1.503700,-1.497100,-1.497100,-1.496800,8.000000
-0.000002,0.000007,0.000034,0.000001,-0.000005,-0.000040,0.034137,0.034130,0.034095,-0.004745,-0.004740,-0.004700,0.000811,0.000276,0.000579,0.000817,0.000303,0.000652,1.860200,1.860100,1.860100,1.856900,1.856900,1.856900,0.001210,-0.025480,0.049237,-0.005038,-0.470070,-1.167900,0.001957,0.001958,0.001953,0.000209,0.000208,0.000244,-0.476110,4.708500,7.439600,-0.436510,8.405900,10.923000,-1.498200,-1.498200,-1.498200,-1.499000,-1.499000,-1.499000,8.000000
-0.000012,-0.000078,-0.000087,-0.000014,-0.000011,-0.000390,-0.005804,-0.005727,-0.005639,-0.027738,-0.027726,-0.027336,0.003041,0.001953,0.003187,0.002982,0.001803,0.009895,2.357900,2.357800,2.357300,2.358100,2.358100,2.356900,0.015432,-0.502660,-0.197390,0.015132,-0.236850,-0.853200,-0.009717,-0.009632,-0.009493,0.009764,0.009771,0.009689,-0.479890,4.519300,3.114400,-0.538360,1.886900,11.128000,-1.502200,-1.502200,-1.502400,-1.491500,-1.491500,-1.491000,9.000000
-0.000001,0.000053,-0.000131,-0.000004,0.000020,0.000076,-0.029205,-0.029258,-0.029127,-0.043883,-0.043903,-0.043979,0.001463,0.001111,0.001883,0.001423,0.001009,0.001951,2.123000,2.122900,2.122700,2.121200,2.121100,2.120900,-0.005360,0.489720,-0.734050,0.026068,0.796960,0.020680,-0.001828,-0.001885,-0.001792,0.000749,0.000732,0.000671,-0.884080,21.623000,7.559900,-0.766930,16.124000,9.644000,-1.497300,-1.497300,-1.497200,-1.499500,-1.499600,-1.499500,2.000000
0.000002,0.000048,-0.000399,0.000019,0.000015,0.000094,0.012749,0.012701,0.013100,-0.015685,-0.015700,-0.015794,0.002277,0.001283,0.004750,0.002218,0.001212,0.003292,1.345700,1.345500,1.344700,1.345400,1.345300,1.344700,-0.026131,0.014173,-1.892500,-0.032815,-0.030106,0.160780,-0.006038,-0.006102,-0.005437,0.010728,0.010737,0.010823,-0.707580,1.776500,15.997000,-0.690950,0.866220,1.677700,-1.503400,-1.503600,-1.503900,-1.492000,-1.491900,-1.491600,6.000000
-0.000018,-0.000024,-0.000215,-0.000003,-0.000109,-0.000068,0.023272,0.023296,0.023511,0.016521,0.016630,0.016698,0.002186,0.001165,0.004955,0.002218,0.001419,0.002481,1.319600,1.319500,1.318400,1.322400,1.322400,1.321900,0.036784,0.061767,-1.204400,0.011744,-0.669420,0.223500,-0.000626,-0.000605,0.000308,0.000769,0.000951,0.001033,-0.672220,0.193970,7.547100,-0.662380,3.396600,6.580000,-1.508100,-1.508200,-1.508500,-1.498200,-1.498200,-1.498200,5.000000
-0.000004,-0.000002,0.000004,-0.000001,0.000002,-0.000011,0.065000,0.065002,0.064997,0.112510,0.112510,0.112520,0.000802,0.000241,0.000489,0.000790,0.000263,0.000510,1.687300,1.687300,1.687300,1.685600,1.685600,1.685600,0.008981,-0.040955,0.041106,0.003808,0.006184,-0.417820,0.006048,0.006053,0.006063,-0.003132,-0.003132,-0.003124,-0.498640,1.600600,3.873200,-0.494640,4.660600,8.213200,-1.498500,-1.498500,-1.498500,-1.499200,-1.499200,-1.499200,7.000000
-0.000013,-0.000014,0.000289,-0.000007,0.000008,0.000586,-0.010009,-0.009995,-0.010284,-0.027473,-0.027481,-0.028066,0.003056,0.002090,0.004657,0.002985,0.002366,0.012089,2.358400,2.358200,2.357400,2.359600,2.359300,2.358400,0.015927,-0.537560,1.498500,0.021455,0.283430,1.226000,-0.011515,-0.011471,-0.011900,0.011638,0.011535,0.011500,-0.483470,3.891000,8.455200,-0.524500,14.050000,10.539000,-1.501000,-1.501100,-1.501400,-1.494100,-1.494100,-1.494500,9.000000
0.000000,-0.000026,-0.000057,-0.000006,0.000039,0.000070,0.007429,0.007455,0.007513,-0.033718,-0.033757,-0.033827,0.002322,0.001213,0.003756,0.002292,0.001275,0.003879,1.429300,1.429100,1.428200,1.435700,1.435600,1.434900,-0.013692,-0.313190,0.360350,0.011466,-0.065385,0.285960,0.008389,0.008471,0.008291,-0.014243,-0.014263,-0.014447,-0.706020,1.676600,4.723200,-0.708670,0.772610,11.429000,-1.503800,-1.503900,-1.504100,-1.491100,-1.491100,-1.491100,6.000000
-0.000004,-0.000003,-0.000028,-0.000000,-0.000006,0.000003,0.011415,0.011418,0.011446,0.018607,0.018613,0.018610,0.000766,0.000215,0.000645,0.000761,0.000238,0.000546,0.861390,0.861390,0.861390,0.864900,0.864900,0.864880,0.009481,0.103880,-0.871730,0.005661,0.472120,-0.528440,0.000405,0.000396,0.000426,-0.002168,-0.002163,-0.002136,-0.622550,2.120100,9.706400,-0.592590,7.290800,16.591000,-1.498700,-1.498700,-1.498600,-1.497500,-1.497400,-1.497500,3.000000
-0.000000,0.000002,-0.000010,0.000001,-0.000000,-0.000005,0.039620,0.039618,0.039629,0.011000,0.011000,0.011006,0.000767,0.000263,0.000554,0.000773,0.000217,0.000609,0.964160,0.964160,0.964160,0.965120,0.965110,0.965090,0.000915,-0.601930,-0.138020,-0.011537,0.411170,-0.260090,0.007133,0.007133,0.007123,-0.005577,-0.005589,-0.005590,-0.646490,17.583000,4.158200,-0.590370,4.218600,12.772000,-1.498000,-1.498000,-1.498000,-1.495600,-1.495600,-1.495600,8.000000
-0.000010,0.000005,0.000046,-0.000007,0.000034,0.000296,0.032230,0.032225,0.032179,0.015038,0.015004,0.014708,0.002915,0.002009,0.003571,0.002886,0.001629,0.003655,2.256100,2.256000,2.255600,2.250000,2.249900,2.249400,0.012770,-0.118550,1.255300,0.023573,0.100670,1.552600,0.009100,0.009078,0.008923,-0.010560,-0.010607,-0.010986,-0.546490,9.754800,9.151800,-0.535880,0.517390,8.164100,-1.501200,-1.501200,-1.501000,-1.494500,-1.494600,-1.494500,5.000000
-0.000003,0.000007,0.000024,0.000000,0.000004,0.000010,0.025553,0.025546,0.025523,-0.026808,-0.026812,-0.026822,0.001208,0.000602,0.001357,0.001256,0.000634,0.001587,1.585000,1.585000,1.584900,1.585000,1.585000,1.584800,-0.003995,0.234370,0.746170,-0.008954,0.348620,0.468760,0.003150,0.003137,0.003108,-0.001363,-0.001411,-0.001393,-0.724260,3.632400,6.914700,-0.806410,4.561700,17.950000,-1.501000,-1.501100,-1.500900,-1.496200,-1.496200,-1.496200,1.000000
-0.000003,-0.000010,-0.000057,-0.000003,0.000007,0.000006,0.038670,0.038680,0.038736,0.109220,0.109210,0.109200,0.001119,0.000529,0.000747,0.001068,0.000510,0.001050,1.062000,1.062000,1.061900,1.064900,1.064900,1.064800,-0.002288,-1.852400,-0.333760,0.001769,-0.110910,0.194550,0.004979,0.005022,0.004962,0.010402,0.010404,0.010402,-0.734340,17.708000,4.670600,-0.665250,7.319900,5.973700,-1.496700,-1.496700,-1.496600,-1.496800,-1.496800,-1.496600,7.000000
-0.000002,-0.000002,0.000007,-0.000007,-0.000000,-0.000010,-0.033852,-0.033850,-0.033857,-0.041543,-0.041543,-0.041533,0.000782,0.000251,0.000550,0.000773,0.000254,0.000474,1.071800,1.071800,1.071800,1.070100,1.070100,1.070100,0.004787,-0.001884,0.030402,0.015042,-0.012936,-0.125030,-0.004589,-0.004586,-0.004596,0.006984,0.006985,0.006981,-0.579560,2.095100,4.237900,-0.564800,3.227200,2.299400,-1.500500,-1.500500,-1.500500,-1.497500,-1.497500,-1.497500,2.000000
-0.000002,0.000003,-0.000050,0.000003,0.000012,-0.000129,-0.086958,-0.086961,-0.086911,-0.199760,-0.199780,-0.199650,0.001290,0.000794,0.002586,0.001220,0.000758,0.001570,1.668600,1.668500,1.668200,1.669900,1.669900,1.669600,-0.007484,0.777250,0.374500,0.000132,0.635450,-1.201200,-0.012433,-0.012412,-0.012421,-0.009738,-0.009764,-0.009587,-0.793350,10.031000,11.815000,-0.722280,6.641400,8.757300,-1.499500,-1.499500,-1.499300,-1.500400,-1.500400,-1.500400,11.000000
0.000008,0.000026,-0.000098,0.000008,-0.000042,0.000093,0.035300,0.035274,0.035372,0.056047,0.056090,0.055997,0.001430,0.000938,0.002071,0.001380,0.001056,0.002928,2.087800,2.087800,2.087700,2.081500,2.081400,2.080900,0.001626,0.109800,-2.126100,0.008564,-1.635100,-1.231700,0.003534,0.003499,0.003448,0.002842,0.002892,0.002875,-0.846620,16.528000,16.158000,-0.769610,22.564000,11.854000,-1.500000,-1.500000,-1.499900,-1.498900,-1.499000,-1.498900,4.000000
-0.000005,-0.000015,-0.000101,-0.000004,0.000001,0.000060,0.030646,0.030661,0.030762,0.028646,0.028644,0.028584,0.001382,0.000759,0.002419,0.001434,0.001289,0.001865,2.049800,2.049800,2.049300,2.045600,2.045500,2.045300,0.009072,-0.153320,-0.732240,0.013093,0.145280,0.718130,-0.000307,-0.000279,-0.000206,-0.002196,-0.002210,-0.002274,-0.835980,3.041500,8.876400,-0.857080,27.784000,6.223800,-1.499900,-1.500000,-1.500000,-1.499100,-1.499200,-1.499100,5.000000
-0.000014,-0.000015,0.000111,0.000016,-0.000014,-0.000266,-0.030216,-0.030201,-0.030312,-0.023422,-0.023407,-0.023141,0.002297,0.001197,0.003761,0.002297,0.001265,0.002810,1.437300,1.437200,1.436500,1.438600,1.438500,1.438000,-0.021793,-0.128010,0.190200,-0.014171,0.040756,-0.705240,0.004770,0.004804,0.004470,-0.014141,-0.014065,-0.013795,-0.741490,1.247100,5.267300,-0.705220,1.082200,4.454100,-1.508000,-1.508100,-1.508400,-1.497500,-1.497500,-1.497300,10.000000
-0.000009,-0.000018,-0.000106,0.000003,-0.000037,0.000026,-0.087621,-0.087603,-0.087497,-0.198170,-0.198140,-0.198160,0.001300,0.001013,0.002685,0.001215,0.000841,0.001514,1.668200,1.668200,1.667900,1.669300,1.669300,1.669100,0.016454,-0.227520,-1.303700,-0.000956,-1.339200,1.462300,-0.013300,-0.013281,-0.013215,-0.010976,-0.010935,-0.010928,-0.794120,20.439000,17.218000,-0.706120,18.911000,16.797000,-1.499200,-1.499200,-1.499000,-1.499200,-1.499200,-1.499200,11.000000
-0.000001,-0.000063,0.000084,0.000012,-0.000022,0.000056,0.003084,0.003146,0.003063,-0.007331,-0.007308,-0.007364,0.002936,0.001878,0.004489,0.002899,0.001872,0.004929,2.236800,2.236600,2.235800,2.242400,2.242300,2.241300,-0.025031,-1.230800,0.628440,-0.014402,-0.088757,0.000976,-0.003282,-0.003208,-0.003459,0.008344,0.008389,0.008830,-0.502380,8.223700,4.228200,-0.556420,3.361500,4.538700,-1.505700,-1.505800,-1.505600,-1.495700,-1.495700,-1.496000,6.000000
0.000005,-0.000014,-0.000105,-0.000009,0.000023,-0.000047,-0.022606,-0.022592,-0.022487,-0.023786,-0.023808,-0.023761,0.001225,0.000751,0.001769,0.001285,0.000980,0.002871,1.670000,1.670000,1.669900,1.670000,1.670000,1.669700,-0.000561,-0.955600,-1.636700,0.008408,0.419180,0.025146,-0.003674,-0.003647,-0.003498,-0.001833,-0.001838,-0.001845,-0.765510,9.869800,12.359000,-0.798860,14.397000,8.032600,-1.501000,-1.500900,-1.500800,-1.496600,-1.496600,-1.496500,2.000000
-0.000003,0.000062,0.000412,-0.000002,-0.000010,-0.000136,0.005547,0.005484,0.005073,0.003602,0.003612,0.003748,0.002170,0.001226,0.005979,0.002161,0.001200,0.002407,1.283700,1.283600,1.282700,1.284900,1.284800,1.284300,-0.019550,0.367990,0.855450,0.000724,0.025332,-0.744070,0.003636,0.003523,0.003051,0.008873,0.008885,0.009224,-0.670980,1.437100,7.887300,-0.687920,-0.025568,6.353300,-1.505600,-1.505600,-1.505500,-1.500000,-1.500000,-1.500000,3.000000
0.000001,-0.000007,-0.000050,-0.000005,0.000002,0.000021,0.024123,0.024129,0.024179,-0.024646,-0.024648,-0.024669,0.001259,0.000811,0.001262,0.001201,0.000555,0.001379,1.583500,1.583500,1.583300,1.584800,1.584700,1.584600,-0.005906,-0.266680,-1.291700,-0.000983,-0.114750,-1.244000,0.003256,0.003254,0.003330,-0.002446,-0.002443,-0.002430,-0.775340,22.276000,10.128000,-0.745240,2.929800,14.726000,-1.499600,-1.499600,-1.499700,-1.498500,-1.498500,-1.498400,1.000000
-0.000006,0.000070,-0.000150,0.000013,0.000048,-0.000003,-0.030895,-0.030966,-0.030815,-0.016303,-0.016351,-0.016348,0.002964,0.001693,0.006430,0.002913,0.001787,0.003755,2.275700,2.275600,2.274200,2.278700,2.278600,2.277900,-0.010344,0.039309,-0.835200,-0.015872,0.557310,0.401340,-0.004573,-0.004578,-0.004249,0.009184,0.009189,0.009174,-0.542070,1.047000,5.744100,-0.515890,3.825800,6.226400,-1.509100,-1.509100,-1.509100,-1.497400,-1.497300,-1.497300,2.000000
0.000013,0.000078,-0.000237,-0.000015,-0.000027,0.000356,-0.010303,-0.010380,-0.010143,-0.031528,-0.031501,-0.031858,0.002945,0.001795,0.007680,0.002906,0.001795,0.008032,2.270200,2.270000,2.268500,2.268200,2.268000,2.266700,-0.005303,0.572170,-0.046998,0.001006,-0.293570,0.442930,0.011579,0.011525,0.011966,-0.009552,-0.009490,-0.009119,-0.530660,3.557500,4.930200,-0.573490,2.708200,4.718800,-1.504300,-1.504300,-1.504200,-1.490500,-1.490600,-1.490600,10.000000
0.000004,-0.000001,-0.000005,0.000002,0.000010,0.000012,0.013285,0.013286,0.013292,-0.021091,-0.021101,-0.021112,0.000800,0.000228,0.000692,0.000802,0.000307,0.000913,1.496900,1.496900,1.496900,1.495800,1.495700,1.495700,-0.011628,-0.037353,0.503810,-0.003633,2.984200,-0.014437,-0.001659,-0.001661,-0.001651,0.002195,0.002169,0.002185,-0.526060,2.031800,9.920500,-0.515310,29.773000,26.941000,-1.496600,-1.496600,-1.496600,-1.498000,-1.498000,-1.498100,9.000000
-0.000014,-0.000012,0.000222,-0.000004,0.000012,-0.001122,0.001950,0.001962,0.001739,-0.040066,-0.040078,-0.038956,0.002978,0.001659,0.004763,0.002987,0.001981,0.007355,2.353400,2.353300,2.353100,2.338400,2.338300,2.337900,0.036395,0.081298,1.744100,0.009471,0.378440,-1.518400,-0.015429,-0.015417,-0.015813,-0.007654,-0.007670,-0.007519,-0.520030,0.662280,12.429000,-0.520380,5.476800,8.056400,-1.497100,-1.497100,-1.496700,-1.501400,-1.501400,-1.500500,9.000000
-0.000013,-0.000012,0.000125,-0.000021,-0.000064,-0.000071,0.003953,0.003966,0.003840,-0.043788,-0.043723,-0.043653,0.002985,0.002187,0.005337,0.003028,0.002572,0.006202,2.353500,2.353200,2.352500,2.338900,2.338700,2.337300,0.021510,0.978640,2.011400,0.010736,-0.818230,-1.886800,-0.011100,-0.011110,-0.011180,-0.012833,-0.012785,-0.012071,-0.503980,7.266000,16.118000,-0.536400,16.698000,11.820000,-1.501200,-1.501300,-1.501400,-1.499700,-1.499800,-1.500100,9.000000
-0.000000,0.000026,0.000053,-0.000006,0.000013,0.000030,0.042389,0.042363,0.042310,0.107850,0.107840,0.107810,0.001116,0.000546,0.000881,0.001066,0.000549,0.000886,1.053300,1.053200,1.053100,1.056800,1.056800,1.056600,0.003966,0.990400,1.218900,0.007314,-0.004523,0.498300,0.003908,0.003840,0.003708,0.010655,0.010645,0.010594,-0.715000,6.762100,15.285000,-0.681650,13.752000,4.439600,-1.501300,-1.501300,-1.501300,-1.498400,-1.498500,-1.498600,7.000000
-0.000002,-0.000003,0.000014,-0.000003,0.000000,-0.000000,0.031744,0.031746,0.031733,-0.042253,-0.042253,-0.042253,0.000796,0.000256,0.000707,0.000774,0.000242,0.000628,1.337500,1.337500,1.337500,1.333600,1.333600,1.333600,0.006736,-0.156940,-0.178570,0.001907,-0.053198,0.204100,-0.004570,-0.004570,-0.004615,0.001675,0.001674,0.001689,-0.600510,4.069100,28.246000,-0.525710,4.734800,7.288000,-1.499200,-1.499200,-1.499100,-1.499400,-1.499400,-1.499400,1.000000
-0.000009,-0.000005,-0.000058,-0.000005,0.000010,0.000045,0.027690,0.027695,0.027753,-0.026961,-0.026971,-0.027016,0.001108,0.000484,0.001238,0.001144,0.000511,0.001516,1.178200,1.178200,1.178000,1.179200,1.179200,1.179100,-0.001971,-0.012757,-0.913830,-0.000256,0.152250,1.294900,0.005982,0.005982,0.006088,-0.005947,-0.005967,-0.006023,-0.680350,0.970220,8.137600,-0.707690,1.579500,10.591000,-1.499500,-1.499600,-1.499500,-1.499400,-1.499400,-1.499300,1.000000
-0.000000,0.000003,0.000046,-0.000009,0.000026,-0.000032,0.010090,0.010088,0.010042,-0.035756,-0.035782,-0.035750,0.001423,0.000863,0.001620,0.001451,0.001158,0.002064,2.150100,2.150100,2.150000,2.145700,2.145700,2.145500,0.003458,-0.354800,-0.410600,0.005935,0.823290,-0.362840,0.002897,0.002909,0.002921,-0.001891,-0.001912,-0.001859,-0.824010,10.825000,6.833900,-0.863410,20.476000,8.599600,-1.500300,-1.500300,-1.500200,-1.497800,-1.497700,-1.497600,6.000000
-0.000005,0.000016,0.000037,-0.000002,-0.000017,-0.000118,0.019449,0.019433,0.019396,-0.016535,-0.016519,-0.016401,0.001260,0.000647,0.001115,0.001216,0.000690,0.001468,1.602300,1.602200,1.602100,1.600100,1.600100,1.599900,0.005181,0.262360,0.332510,0.004250,-1.340200,-0.340050,0.001697,0.001690,0.001652,-0.003580,-0.003549,-0.003545,-0.757260,4.512700,4.016700,-0.705750,20.233000,5.513600,-1.499800,-1.499800,-1.499800,-1.498400,-1.498300,-1.498300,6.000000
0.000007,-0.000001,-0.000130,-0.000016,-0.000022,0.000061,0.030260,0.030261,0.030391,0.003451,0.003473,0.003413,0.002294,0.001113,0.003141,0.002285,0.001398,0.002280,1.401500,1.401500,1.400800,1.399100,1.399100,1.398800,-0.005592,0.032541,0.324430,0.016235,-0.323630,-0.239680,0.011619,0.011596,0.011459,0.000616,0.000631,0.000669,-0.720820,-0.449720,4.983100,-0.693300,9.130100,4.107200,-1.498700,-1.498700,-1.498900,-1.502100,-1.502100,-1.502000,8.000000
-0.000005,0.000001,-0.000366,0.000000,0.000017,-0.000106,-0.027741,-0.027742,-0.027376,-0.040536,-0.040553,-0.040447,0.001458,0.000797,0.003008,0.001418,0.000934,0.001513,2.127500,2.127500,2.126900,2.123300,2.123300,2.123200,0.009439,-0.178750,-2.117300,-0.002428,0.477530,-0.076965,-0.002535,-0.002532,-0.002151,-0.001528,-0.001542,-0.001478,-0.867920,2.641600,11.497000,-0.819600,11.929000,5.969700,-1.498300,-1.498400,-1.498400,-1.500300,-1.500300,-1.500200,2.000000
-0.000004,0.000008,0.000016,-0.000004,0.000003,0.000007,0.024582,0.024575,0.024559,-0.035800,-0.035803,-0.035810,0.000796,0.000303,0.000641,0.000776,0.000246,0.000458,1.336200,1.336200,1.336200,1.336200,1.336200,1.336200,0.007031,0.736850,-0.019324,0.007586,0.218350,0.489540,0.001362,0.001354,0.001306,-0.005762,-0.005760,-0.005760,-0.606750,22.234000,6.402500,-0.583410,5.658000,6.315100,-1.497400,-1.497400,-1.497400,-1.496400,-1.496400,-1.496400,1.000000
0.000009,0.000030,-0.000055,-0.000001,-0.000024,0.000397,0.007189,0.007159,0.007214,0.023942,0.023966,0.023569,0.002159,0.001308,0.003099,0.002166,0.001296,0.003742,1.217900,1.217800,1.217200,1.223600,1.223600,1.222700,-0.015418,0.295660,0.228540,-0.011349,-0.664750,0.332550,-0.002572,-0.002588,-0.002086,0.011908,0.012041,0.011649,-0.722000,1.903400,4.297400,-0.694340,3.166000,2.602500,-1.506600,-1.506600,-1.506500,-1.498100,-1.498100,-1.498400,3.000000
-0.000015,-0.000025,0.000205,0.000004,-0.000036,-0.000061,0.019047,0.019072,0.018867,0.015672,0.015707,0.015768,0.002614,0.001400,0.005742,0.002581,0.001471,0.002841,1.886800,1.886700,1.886000,1.878200,1.878200,1.877900,0.019498,-0.122210,0.033319,0.002732,-0.245580,-0.303330,-0.011122,-0.011101,-0.011147,0.013286,0.013325,0.013184,-0.646720,0.926060,7.686000,-0.614710,1.168800,4.432700,-1.506300,-1.506300,-1.506200,-1.495700,-1.495600,-1.495500,8.000000
-0.000012,-0.000030,0.000247,-0.000010,-0.000035,0.000244,-0.063814,-0.063784,-0.064031,-0.186880,-0.186850,-0.187090,0.002928,0.001691,0.003865,0.002948,0.001814,0.004947,2.301200,2.301100,2.300300,2.292100,2.292100,2.291400,0.000868,0.025759,0.469770,0.020722,0.081989,0.895770,0.009893,0.009880,0.009602,-0.005934,-0.005913,-0.006153,-0.504030,1.464600,7.221300,-0.488540,7.558300,8.567700,-1.495900,-1.495900,-1.495900,-1.502300,-1.502300,-1.502100,11.000000
0.000007,-0.000093,0.000549,0.000020,0.000033,-0.000146,0.013776,0.013869,0.013320,-0.036213,-0.036246,-0.036100,0.002568,0.001581,0.004876,0.002530,0.001597,0.006910,1.788300,1.788200,1.787200,1.782800,1.782800,1.781700,0.006802,-1.859100,0.285210,-0.028680,0.219660,-0.255540,-0.007657,-0.007491,-0.007940,0.004370,0.004357,0.004243,-0.657290,11.985000,9.081500,-0.641460,13.602000,8.930000,-1.498200,-1.498200,-1.498100,-1.502500,-1.502500,-1.501800,1.000000
-0.000012,-0.000061,0.000544,0.000006,-0.000004,-0.000120,-0.126350,-0.126290,-0.126840,-0.143170,-0.143170,-0.143050,0.002229,0.001289,0.005602,0.002239,0.001235,0.001998,1.369500,1.369400,1.368700,1.373800,1.373700,1.373300,0.034626,-0.203260,1.274100,0.012165,0.006416,0.171790,0.005028,0.005116,0.004712,-0.029009,-0.029026,-0.028742,-0.672120,1.468500,6.144300,-0.699950,0.839740,2.407600,-1.498500,-1.498600,-1.497500,-1.502200,-1.502300,-1.502200,11.000000
-0.000012,-0.000091,-0.000094,-0.000001,-0.000049,0.000060,0.012789,0.012880,0.012973,0.005043,0.005092,0.005031,0.002236,0.001211,0.004588,0.002297,0.001464,0.003257,1.360600,1.360500,1.360000,1.364400,1.364200,1.363600,0.034218,-0.123900,-0.355390,0.019915,-1.010200,0.656980,0.005355,0.005439,0.005688,-0.002278,-0.002226,-0.002163,-0.645240,0.628290,8.855600,-0.718310,9.158500,5.874300,-1.505800,-1.505800,-1.505300,-1.497500,-1.497700,-1.497500,5.000000
-0.000007,0.000003,-0.000046,-0.000004,0.000006,-0.000014,-0.099482,-0.099485,-0.099440,-0.210420,-0.210430,-0.210410,0.000773,0.000282,0.000852,0.000776,0.000246,0.000565,1.018000,1.018000,1.018000,1.017600,1.017600,1.017500,0.006139,0.236650,-0.391040,0.007034,-0.025236,-0.289330,-0.021475,-0.021479,-0.021586,0.000589,0.000592,0.000539,-0.626250,6.386000,8.131100,-0.614620,2.559900,4.669500,-1.490200,-1.490200,-1.490200,-1.495500,-1.495500,-1.495500,11.000000
-0.000014,-0.000002,0.000000,-0.000005,0.000004,0.000013,0.011178,0.011180,0.011179,0.015599,0.015595,0.015582,0.001168,0.000582,0.001042,0.001180,0.000586,0.001156,1.492000,1.492000,1.491800,1.491400,1.491400,1.491200,0.017666,0.090951,0.285170,0.001707,0.192150,0.243900,0.000868,0.000878,0.000901,-0.000521,-0.000518,-0.000470,-0.709070,1.235600,4.009300,-0.721970,2.337800,6.859000,-1.500400,-1.500400,-1.500400,-1.498400,-1.498300,-1.498300,3.000000
-0.000009,0.000060,0.000081,-0.000007,-0.000040,0.000019,0.027062,0.027002,0.026922,-0.033045,-0.033005,-0.033024,0.002244,0.001449,0.004049,0.002168,0.001365,0.002745,1.325200,1.325200,1.324200,1.328100,1.328000,1.327700,-0.009992,1.362300,-0.303630,0.002059,-0.332250,0.193160,0.011096,0.011009,0.011691,-0.011804,-0.011677,-0.011877,-0.680860,14.320000,3.569500,-0.678670,1.433400,3.418100,-1.503300,-1.503300,-1.502900,-1.491900,-1.492000,-1.491800,1.000000
